ID_REF,GSM1583224,GSM1583225,GSM1583226,GSM1583227,GSM1583228,GSM1583229,GSM1583230,GSM1583231,GSM1583232,GSM1583233,GSM1583234,GSM1583235,GSM1583236
242,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
245,7.317863226,6.731407823,6.361762272,7.184149903,7.324343429,7.324419252,6.693563949,6.338217364,7.056127612,6.452651362,7.012450522,7.274826271,5.818357057
246,10.0538687,10.83567884,10.26514439,10.10579106,9.60375724,10.21868297,9.304898625,10.79707188,11.58352848,9.239266679,11.24191442,9.905453141,10.30020837
247,2.51978549,2.302335427,2.302335427,2.3546402,2.302335427,2.302335427,2.32019112,2.360426636,2.302335427,2.302335427,2.315966839,2.302335427,2.336588665
248,2.302549528,2.302549528,2.302549528,2.30359423,2.302549528,2.302549528,2.302549528,2.302549528,2.302549528,2.302549528,2.302549528,2.302549528,2.302549528
249,3.838967412,3.76787857,4.142385982,4.75700765,4.14863439,4.442747973,5.538707384,4.386267598,4.799752849,4.397931406,6.045544083,4.197889699,4.982277908
250,2.733276013,2.733276013,2.739448518,2.733276013,2.733276013,2.363589457,2.733276013,2.733276013,2.733276013,2.779770263,2.733276013,2.733276013,2.742680248
251,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
257,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
258,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
259,2.305457776,2.305457776,2.306538328,2.371115561,2.305457776,2.313545373,2.305457776,2.305457776,2.305457776,2.305457776,2.305457776,2.305457776,2.305457776
262,8.413576338,8.290967649,8.112557876,8.335106588,8.151316338,8.820250332,8.436644089,8.562318061,8.744340893,8.531549856,8.507269087,8.38637719,8.822045971
265,2.312095924,2.311056564,2.448860173,2.312095924,2.311056564,2.312095924,2.312095924,2.311056564,2.312095924,2.335296126,2.312095924,2.332348258,2.312095924
266,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
267,4.37593958,4.301888264,4.355756472,4.417849743,4.475500998,4.157432325,4.266381937,4.175033241,4.487399375,4.328073139,4.359258737,4.096435638,4.826230734
268,2.311131,2.311131,2.311131,2.311131,2.311131,2.311131,2.311131,2.311131,2.311131,2.311131,2.311131,2.311131,2.311131
269,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.309687992,2.302335427
270,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.327781047,2.302335427,2.31088635,2.302335427,2.302335427,2.302335427,2.302335427
271,4.107078607,4.133096741,4.107078607,4.107078607,4.161701268,4.549771836,4.709488154,4.107078607,4.095918713,4.097283097,3.41636799,3.58987372,4.114816321
272,6.218976266,6.056358393,5.935089035,5.673553472,5.558675908,6.087418281,6.349194366,6.168945799,6.180592025,6.028285244,6.149720828,5.988000558,5.525102975
273,2.302335427,2.302335427,2.302335427,2.304299137,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
274,2.591582723,2.601531336,2.643712001,2.755891378,2.589757394,2.597307335,2.869395583,2.595836222,2.613383467,2.595836222,2.601052362,2.59760222,2.545019458
275,5.42029071,5.25126706,5.412669707,4.579410613,5.041706165,4.274647106,5.346808971,4.830801856,3.609240892,5.734600186,5.466304785,6.002022441,5.251168169
276,9.688041027,10.21257065,10.91951168,9.82696777,10.05686248,10.31315621,9.076316342,10.83932915,9.66249252,11.06575203,10.20947706,10.83744456,9.293935419
280,7.788820079,7.556858725,7.476941301,6.779129868,7.450486229,7.675798442,7.06514881,7.962817579,7.279785793,7.65985006,7.479245647,8.051012519,6.880270065
283,7.047813878,6.851842382,6.551388284,6.9609705,6.612497522,7.386531681,6.846536031,7.465080054,7.623312724,6.456976447,7.068045299,6.838218695,6.77563345
284,2.304009923,2.382459229,2.30832401,2.304009923,2.325300698,2.302978713,2.308071905,2.538180987,2.304475615,2.333786563,2.304009923,2.304009923,2.308097848
285,3.165530688,3.325062139,3.233100205,3.163023443,3.22656298,3.165340327,3.343166081,3.28020425,2.930470503,3.294668945,3.404494338,4.051379158,3.555844106
286,2.329020726,2.302335427,2.302335427,2.347625147,2.311786099,2.302335427,2.408238598,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
287,2.30871029,2.303585717,2.309985428,2.303585717,2.303585717,2.303585717,2.303585717,2.345624155,2.316926059,2.336229148,2.303585717,2.303093286,2.320672663
288,7.42181928,7.431578922,7.711539383,7.346745427,7.598251052,7.393046303,6.990998952,7.881843708,7.268221044,7.868572484,7.275735767,7.896050167,7.865648624
290,2.768289707,2.709994542,2.731845537,2.549717636,2.569307733,2.759887693,2.709994542,2.739680736,2.800094701,3.021774872,2.738713611,2.684056131,2.856315679
291,8.356288852,8.488057841,8.12582789,7.870737514,8.119624128,8.147510441,7.940990871,8.298404402,7.893579498,7.924337608,7.996604542,7.944680867,7.663704562
292,10.14514671,10.22928404,9.975358686,10.53971301,10.27366152,10.2546249,10.00478115,10.16858661,10.39154828,10.58335518,10.43821311,10.11763732,10.16164117
293,9.361406015,9.123578017,9.530372265,9.276343358,9.276798368,8.728565189,9.074927521,9.183856824,9.375291706,9.992580299,10.07873716,9.885480182,9.449739429
301,10.27645818,9.970522312,9.840499,9.688275617,9.18175149,8.761624349,9.000623075,9.394785734,9.383294211,10.17391317,10.03609008,9.130156242,10.64447376
302,10.88938073,10.79068224,10.71364426,10.86999922,10.56837874,10.89929862,10.85227096,10.67470304,10.86880844,11.1613962,11.04300167,10.89079524,11.1180025
303,5.254309255,5.742114988,5.514849462,5.571997654,5.84969671,5.777424637,4.540781628,6.037937878,5.507588316,5.551679352,5.175845981,5.693994041,6.423336985
304,9.421975035,9.421975035,9.421975035,9.421975035,9.275487013,9.602822774,9.47840182,9.435843215,9.611588172,9.527936642,9.622733941,9.505528041,9.700070993
305,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
306,4.626815233,5.547435762,5.637817775,6.577540881,5.084575317,6.715667122,8.032919232,5.964457329,7.523547188,5.80948352,7.323907071,5.929280302,6.126797843
307,9.501250911,9.926467612,9.883488538,9.569205242,9.247806286,9.669465738,9.730107108,9.74788063,9.730369177,9.51386595,9.737730238,9.526984499,9.486466249
308,9.595381457,9.040420373,9.36258035,9.235792492,9.522731121,9.805060386,8.964688964,10.00244356,9.528365003,9.479774194,9.612164704,8.880649921,10.06392175
309,2.320736558,2.346869859,2.320736558,2.320736558,2.330942785,2.320736558,2.320736558,2.320736558,2.320736558,2.320736558,2.320736558,2.320736558,2.320736558
310,9.809507279,9.709084587,9.798283325,9.837881286,9.640801709,10.25244037,9.694357375,9.904855776,10.02814492,9.9278878,9.759716471,9.637319656,10.14389228
311,6.515963326,7.571348803,7.181057285,6.960036713,6.836537884,7.135432983,7.307552909,6.649957962,6.980776528,6.877422562,7.220038819,6.823554845,6.83071301
312,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
313,2.709535361,2.56915992,2.74872376,2.558211682,2.552777106,2.552777106,2.773275303,2.552777106,2.552777106,2.598107787,2.480942591,2.552777106,2.552777106
314,2.302335427,2.31843206,2.408236598,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
316,2.30251512,2.302335427,2.302335427,2.302335427,2.308379268,2.302335427,2.302335427,2.351449732,2.302335427,2.302335427,2.302335427,2.302335427,2.303031559
317,5.032486356,4.751381579,4.62668722,5.068149065,5.087907709,5.598733215,5.810796197,5.268023274,4.770238749,4.973084153,4.946416774,4.787980126,4.958061119
318,6.992226822,5.509304966,6.00573416,6.084793221,5.84516671,6.523418339,5.298118738,5.504311857,5.985845783,6.403605362,6.301545349,5.602894096,5.320077316
319,2.30303676,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.352675172,2.302335427,2.302335427,2.321044512,2.302335427
320,2.30465898,2.73061266,2.641795942,2.555027418,2.575451254,2.547094042,2.6692213,2.547094042,2.547094042,2.548913439,2.627274,2.547094042,2.547094042
321,2.544089378,2.555523917,2.600120117,2.546097488,2.544089378,2.544089378,2.544089378,2.544089378,2.617868542,2.538809989,2.561776884,2.544089378,2.475668007
322,2.302335427,2.329256604,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
323,4.469599907,4.433751867,4.114263258,4.349473974,4.266993972,4.204096254,3.920723838,4.393674023,4.272615253,4.405352769,4.219109951,4.347167611,4.3520776
324,3.82657908,3.856605753,3.836113789,3.770782294,3.901629962,3.826922666,3.959741059,4.080442603,3.705721281,3.90531537,3.763394636,3.93842008,4.189342057
325,2.442306165,2.569192017,2.441577814,2.453039092,2.441577814,2.331269687,2.441577814,2.441577814,2.441577814,2.441577814,2.441577814,2.444152056,2.441577814
326,2.313430195,2.313430195,2.313430195,2.397158963,2.313430195,2.313430195,2.313430195,2.313430195,2.313430195,2.313430195,2.345344903,2.313430195,2.313294575
327,3.354364095,3.561802176,4.009561144,3.668218198,3.370215035,3.692228745,3.750807207,4.099360565,3.594440712,3.775820309,4.242071534,3.76084989,3.705633963
328,8.86540045,8.438876318,8.666087436,8.711271879,8.393845713,8.652335046,8.862513209,8.502265685,8.597575052,9.067870543,8.625371559,9.006983511,8.715169019
329,9.864759247,9.26036773,9.396240809,9.435520208,9.257047207,9.728130468,9.705890008,9.881676468,9.718192085,9.790503603,9.713905697,9.831200118,9.741467838
330,4.756673232,4.518970468,3.978077241,5.363917185,3.716683313,6.455977725,6.363075685,4.178492814,4.821429414,4.255827515,3.973715991,5.218080634,4.709568366
331,5.367997851,5.578166653,5.475689344,5.450976453,5.503041374,5.726367392,5.661215877,5.950901514,5.57492856,4.927450479,5.185035136,4.930619922,5.394359676
332,3.284025156,2.549077175,2.384958803,3.246811976,2.672982983,2.509980098,3.075572586,2.37427818,2.548716884,2.733789663,4.000183768,2.566320827,2.522632307
333,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
334,9.565213562,9.721709641,9.874948634,9.841683474,10.01983735,9.697329564,9.939992428,9.558647677,9.954314739,10.19317353,10.15711179,10.09841662,10.72748739
335,2.302466849,2.303490762,2.313916241,2.303490762,2.310217193,2.303490762,2.306297804,2.30335934,2.303490762,2.303490762,2.303490762,2.303490762,2.303490762
336,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.652681654,2.302335427,2.302335427,2.303260396,2.302335427,2.302335427,2.302335427
337,2.302791649,2.302791649,2.302791649,2.302791649,2.302791649,2.302791649,2.302791649,2.302335427,2.302791649,2.600828695,2.302791649,2.570057069,2.302791649
338,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
339,2.302335427,2.350012939,2.302335427,2.305978854,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
341,7.316529215,3.977156902,6.801496569,7.383060852,6.345195506,4.295731717,6.484888149,7.946656714,8.57166054,10.04401706,5.552067461,7.503913615,11.33156128
343,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
344,2.374746327,2.467390821,2.449932621,3.045537629,2.420535353,2.410967816,2.535788935,2.692783747,2.548066866,2.739316605,2.47449543,2.558658173,5.156005412
345,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.308343448,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
347,8.443929051,10.01374263,6.737193263,5.694459764,10.32076847,9.340673179,9.418070336,10.78669941,10.66579732,8.365186802,7.821373063,5.419249962,8.863564819
348,2.31928398,2.31928398,2.336226208,2.325274204,2.380920483,2.314697417,2.344588764,2.321719754,2.32216294,2.357787533,2.348381234,2.321719754,2.448719475
350,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
351,9.810582583,9.535179536,10.05689374,9.686548649,10.29974465,9.278809956,9.419028396,10.19721137,10.12777554,9.256944413,9.874436335,10.01555999,9.776101691
353,6.923986338,6.349445567,6.768472705,6.418678355,6.44810785,5.87416733,6.174825196,6.070478539,6.716640461,6.790461533,7.264007269,6.157691213,6.146016063
354,2.389025587,2.391201585,2.414333521,2.389025587,2.400042484,2.363637568,2.389025587,2.389025587,2.423035792,2.389025587,2.389025587,2.389025587,2.370384288
355,5.627569175,5.302993505,5.16517416,6.55964482,5.774715339,6.228606676,5.828796052,5.564895191,5.321313333,6.027493359,5.848616317,7.149129357,6.342609923
356,2.302335427,2.302335427,2.302335427,2.302784512,2.307975644,2.302335427,2.305063529,2.553634398,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
357,2.651178449,2.589717043,2.658901881,3.266534502,2.788631372,2.740753258,2.583387165,2.853253586,2.898857469,2.673839341,2.583387165,2.551628405,2.507910064
358,2.474509415,2.450548801,2.439711273,2.439711273,2.655655925,2.442540062,2.387995648,2.494148687,2.450548801,2.448890018,2.439711273,2.540666204,2.438908308
359,2.33742587,2.338322368,2.33742587,2.33742587,2.433984865,2.33742587,2.338616371,2.33742587,2.329516486,2.33742587,2.33742587,2.33742587,2.33742587
360,9.890783243,9.485249749,10.17354524,10.08633122,9.618346657,8.990627683,9.956869343,9.38249763,9.592315902,10.09968672,10.04387762,10.0376655,10.35838638
361,3.288474172,3.267484953,3.782372504,3.571482396,3.676538869,3.363822711,3.366869711,3.733894887,3.725278556,3.472485273,3.464950699,3.621380159,3.40042705
362,7.726006931,7.652652632,7.714658158,8.158448309,6.958060458,7.94198672,7.968347429,7.969649874,7.481787725,8.400961423,9.485263997,8.623778631,7.829631225
363,3.883594506,2.932776124,3.114951572,3.480908031,3.006897714,3.034288363,3.022397859,3.182660766,3.022397859,3.144428817,3.022397859,3.023739215,3.022397859
364,2.748050737,2.850260836,3.027668512,2.850260836,2.753944459,2.850260836,3.06754969,2.835215012,3.163264885,3.549502605,3.47326855,2.850260836,3.74277576
366,2.625184602,2.302335427,2.302335427,2.302335427,2.302335427,3.461528005,3.029572837,2.302335427,2.438629908,2.676589681,2.302335427,2.302335427,3.425337441
367,3.324101788,2.747257167,2.571086117,2.994897303,3.497674351,3.08447826,2.821870339,3.188652652,2.607403683,3.522184835,3.0930927,3.194499664,2.876943431
368,4.425673727,4.079915014,4.401258296,4.300558976,3.820645755,4.125370439,4.000399039,3.547888774,3.995564418,4.318555269,4.128686177,3.999916894,3.737666175
369,3.120854305,2.847831516,3.070955849,3.069989367,3.078832109,2.983633805,3.400193773,2.841530471,3.205124564,2.989206544,3.049687424,2.848801342,3.237652488
372,7.070248009,7.23427999,7.444839304,7.639251725,7.298320655,8.291911719,7.63694338,7.96771189,7.70929044,7.27475679,7.550027371,6.883786601,8.16692687
373,4.99033309,4.766076018,4.765216015,4.702440065,5.251673862,4.75857888,4.759748111,4.8881658,5.168896998,4.899256999,4.582507432,4.802332704,4.849030696
374,5.880379043,3.913879156,3.971415032,4.290699769,2.721719813,3.790025869,3.202598938,3.607094206,3.432067019,4.913281022,3.867006642,2.83127872,4.51669706
375,5.930699845,6.195318923,6.016228869,6.164685774,6.292257097,6.055994903,6.275637292,6.256615838,6.087242722,6.00492531,6.400005365,5.919788538,6.255981411
377,7.651175732,7.739094205,7.660468897,7.967045049,7.044290083,7.752319154,8.209104422,7.516695826,7.883014073,7.181638489,8.105267309,6.944486497,7.787248103
378,10.10261007,9.514467821,9.484826361,9.957518139,9.363275836,10.53788261,10.05351661,9.851072733,10.03338937,9.282594437,9.46030622,9.221965534,9.881565726
379,4.445468964,3.766554036,3.249412973,3.753122767,2.783466627,3.629686295,2.849363055,3.751992286,3.502113261,4.209429074,3.780132966,3.62681279,3.244873722
381,2.560560359,2.783918212,3.174180681,2.471959833,2.521909426,2.521909426,2.792466105,2.521909426,2.608645184,2.783278433,2.987421772,2.521909426,2.521909426
382,8.260796837,8.207767601,8.390354884,8.456255899,8.171123232,8.479966001,8.850295183,8.475259553,8.472599596,8.472896922,8.630601737,8.257639886,8.648519939
383,2.333658619,2.330250439,2.314991668,2.329695097,2.329695097,2.331055587,2.413507395,2.329695097,2.327751866,2.329695097,2.329695097,2.33093599,2.329695097
384,8.080740033,7.581546106,7.376822651,7.945560484,7.715375829,7.493732921,7.520358119,7.487035771,7.583992495,8.659513809,7.361795587,7.630374697,7.885545815
387,7.82936877,7.881431026,7.729271273,7.998450881,7.831554994,7.88971067,8.015574784,7.826051367,7.99178185,8.044704703,8.248251963,7.952554362,8.36408001
388,4.491111257,4.480974403,4.396030905,4.480493886,4.267455751,4.063336472,4.317931509,4.303695167,4.462090921,4.479240792,4.378993991,4.231541375,4.235683733
389,5.908980638,5.826912081,5.63088745,6.60641181,6.350844922,5.349661958,6.842748669,5.926253899,7.03817342,6.959956142,6.722396371,6.767215733,6.059626479
390,9.46171039,8.178184426,8.386139549,8.662508634,7.902821977,8.747717547,9.345843845,8.140433214,7.217134087,9.558268618,8.73747209,7.520306101,9.007308373
